CT_Num;CT_SoldeActuel;CT_Engagement;CT_ChiffreAffaire;CT_EchusUnMois;CT_EchusDeuxMois;CT_EchusTroisMois;CT_EchusPlusTroisMois;CT_MoyenneDelaiPayement;CT_MoyenneDelaiImpaye
CL276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL277;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL279;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000267;5576.019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL282;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000268;366.452;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000269;-14.612;29800.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL287;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL288;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL289;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL290;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL291;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL292;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL294;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL296;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL297;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL298;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL299;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000270;-2188.767;40000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000271;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL302;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL303;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL305;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL306;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000272;-367.664;38000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL308;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL309;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL310;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL311;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL313;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL314;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL316;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL317;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000273;-8.538;60000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL320;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL321;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL322;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL323;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL324;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000274;38.86;25000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL327;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL328;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL329;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL330;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL331;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL332;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL335;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL338;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL339;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL340;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL341;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000386;12.919;25000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL345;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL346;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL348;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000275;63.286;20000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL350;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000276;-3659.885;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL352;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000277;36.556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000392;-4806.955;15000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL357;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL358;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL359;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL361;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000279;116.073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL363;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL366;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL367;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL368;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000280;0.0;7000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000282;3882.309;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL372;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000283;210.643;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000284;0.0;120000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000285;393.537;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL378;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000286;48.825;20000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL380;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL381;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL382;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000287;1050.362;40000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000288;9.114;7500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000289;-1.046;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL386;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL387;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL388;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL389;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL390;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL391;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000290;0.291;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL393;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000291;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000478;2346.413;39000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL397;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL398;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000292;1.986;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL400;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL401;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL402;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL403;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL406;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE0132;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE0504;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE1038;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE2506;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE2529;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5026;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5027;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5028;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5030;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5031;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5038;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5039;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5040;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5041;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5044;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5046;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5050;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5055;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5058;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5060;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5066;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5068;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5069;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5070;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5075;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5079;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5080;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5081;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5084;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5086;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5088;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5089;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5090;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5092;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5095;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5096;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5097;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5098;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5099;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5100;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5108;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5109;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5110;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5113;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5114;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5117;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5118;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5119;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5120;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5124;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5127;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5128;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5129;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5130;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5132;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5133;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5134;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5136;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5137;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5138;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5139;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5141;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5147;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5150;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5151;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5155;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5157;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5158;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5159;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5160;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5161;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5162;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5163;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5165;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5166;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5168;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5171;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5172;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5173;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5174;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5178;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5179;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5180;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5181;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5183;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5184;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5185;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5186;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5188;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5189;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5190;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5191;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5192;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5193;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5194;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5197;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5198;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5199;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5200;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5201;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5202;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5204;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE5205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
